1150, 0.01380, 0.005
1160, 0.01480, 0.005
1170, 0.01395, 0.005
1180, 0.01435, 0.005
1190, 0.01556, 0.005
1200, 0.01415, 0.005
1210, 0.01543, 0.005
1220, 0.01495, 0.005
1230, 0.01393, 0.005
1240, 0.01402, 0.005
1250, 0.01453, 0.005
1260, 0.01333, 0.005
1270, 0.01310, 0.005
1280, 0.01301, 0.005
1290, 0.01441, 0.005
1300, 0.01378, 0.005
1310, 0.01411, 0.005
1320, 0.01365, 0.005
1330, 0.01423, 0.005
1340, 0.01333, 0.005
1350, 0.01399, 0.005
1360, 0.01351, 0.005
1370, 0.01471, 0.005
1380, 0.01370, 0.005
1390, 0.01371, 0.005
1400, 0.01372, 0.005
1410, 0.01354, 0.005
1420, 0.01349, 0.005
1430, 0.01367, 0.005
1440, 0.01361, 0.005
1450, 0.01297, 0.005
1460, 0.01308, 0.005
1470, 0.01336, 0.005
1480, 0.01319, 0.005
1490, 0.01279, 0.005
1500, 0.01367, 0.005
1510, 0.01522, 0.005
1520, 0.01242, 0.005
1530, 0.01309, 0.005
1540, 0.01365, 0.005
1550, 0.01279, 0.005
1560, 0.01422, 0.005
1570, 0.01194, 0.005
1580, 0.01611, 0.005
1590, 0.01316, 0.005
1600, 0.01234, 0.005
1610, 0.01332, 0.005
1620, 0.01301, 0.005
1630, 0.01408, 0.005
1640, 0.01439, 0.005
1650, 0.01242, 0.005
1660, 0.01139, 0.005
1670, 0.01267, 0.005
1680, 0.01265, 0.005
1690, 0.01395, 0.005
1700, 0.01161, 0.005
1710, 0.01149, 0.005
1720, 0.01358, 0.005
1730, 0.01177, 0.005
1740, 0.01202, 0.005
1750, 0.01169, 0.005
1760, 0.01213, 0.005
1770, 0.01256, 0.005
1780, 0.01091, 0.005
1790, 0.01179, 0.005
1800, 0.01176, 0.005
1810, 0.01185, 0.005
1820, 0.01277, 0.005
1830, 0.01248, 0.005
1840, 0.01139, 0.005
1850, 0.01139, 0.005
1860, 0.01193, 0.005
1870, 0.01132, 0.005
1880, 0.01321, 0.005
1890, 0.01219, 0.005
1900, 0.01077, 0.005
1910, 0.01108, 0.005
1920, 0.01140, 0.005
1930, 0.01198, 0.005
1940, 0.01133, 0.005
1950, 0.01155, 0.005
1960, 0.01134, 0.005
1970, 0.01170, 0.005
1980, 0.01185, 0.005
1990, 0.01106, 0.005
2000, 0.01299, 0.005
2010, 0.01142, 0.005
2020, 0.01230, 0.005
2030, 0.01200, 0.005
2040, 0.01231, 0.005
2050, 0.01207, 0.005
2060, 0.01105, 0.005
2070, 0.01112, 0.005
2080, 0.01171, 0.005
2090, 0.01101, 0.005
2100, 0.01177, 0.005
2110, 0.01096, 0.005
2120, 0.01124, 0.005
2130, 0.01157, 0.005
2140, 0.01048, 0.005
2150, 0.01123, 0.005
2160, 0.01178, 0.005
2170, 0.01110, 0.005
2180, 0.01206, 0.005
2190, 0.01177, 0.005
2200, 0.01031, 0.005
2210, 0.01145, 0.005
2220, 0.01154, 0.005
2230, 0.01180, 0.005
2240, 0.01209, 0.005
2250, 0.01214, 0.005
2260, 0.01104, 0.005
2270, 0.01212, 0.005
2280, 0.00994, 0.005
2290, 0.01123, 0.005
2300, 0.01109, 0.005
2310, 0.01139, 0.005
2320, 0.01100, 0.005
2330, 0.01013, 0.005
2340, 0.01000, 0.005
2350, 0.01041, 0.005
2360, 0.01160, 0.005
2370, 0.01170, 0.005
2380, 0.01125, 0.005
2390, 0.01080, 0.005
2400, 0.01108, 0.005
2410, 0.01111, 0.005
2420, 0.01189, 0.005
2430, 0.01072, 0.005
2440, 0.01147, 0.005
2450, 0.00985, 0.005
2460, 0.01018, 0.005
2470, 0.01119, 0.005
2480, 0.01122, 0.005
2490, 0.01128, 0.005
2500, 0.00936, 0.005
2510, 0.01119, 0.005
2520, 0.00978, 0.005
2530, 0.01006, 0.005
2540, 0.01199, 0.005
2550, 0.01150, 0.005
2560, 0.01026, 0.005
2570, 0.01075, 0.005
2580, 0.01139, 0.005
2590, 0.01163, 0.005
2600, 0.01060, 0.005
2610, 0.01170, 0.005
2620, 0.01074, 0.005
2630, 0.00973, 0.005
2640, 0.01047, 0.005
2650, 0.00971, 0.005
2660, 0.01200, 0.005
2670, 0.01104, 0.005
2680, 0.01014, 0.005
2690, 0.01040, 0.005
2700, 0.01073, 0.005
2710, 0.00998, 0.005
2720, 0.00998, 0.005
2730, 0.00974, 0.005
2740, 0.00945, 0.005
2750, 0.00980, 0.005
2760, 0.01083, 0.005
2770, 0.01026, 0.005
2780, 0.01159, 0.005
2790, 0.01012, 0.005
2800, 0.01063, 0.005
2810, 0.01137, 0.005
2820, 0.00955, 0.005
2830, 0.01057, 0.005
2840, 0.00983, 0.005
2850, 0.01057, 0.005
2860, 0.01023, 0.005
2870, 0.01100, 0.005
2880, 0.01045, 0.005
2890, 0.01026, 0.005
2900, 0.00960, 0.005
2910, 0.00971, 0.005
2920, 0.01015, 0.005
2930, 0.01035, 0.005
2940, 0.01130, 0.005
2950, 0.01042, 0.005
2960, 0.01106, 0.005
2970, 0.00986, 0.005
2980, 0.00879, 0.005
2990, 0.01008, 0.005
3000, 0.01011, 0.005
3010, 0.01163, 0.005
3020, 0.00859, 0.005
3030, 0.00992, 0.005
3040, 0.00929, 0.005
3050, 0.00973, 0.005
3060, 0.01007, 0.005
3070, 0.00935, 0.005
3080, 0.01026, 0.005
3090, 0.01000, 0.005
3100, 0.00943, 0.005
3110, 0.01083, 0.005
3120, 0.00934, 0.005
3130, 0.00881, 0.005
3140, 0.01004, 0.005
3150, 0.01018, 0.005
3160, 0.00947, 0.005
3170, 0.00983, 0.005
3180, 0.01035, 0.005
3190, 0.00942, 0.005
3200, 0.00975, 0.005
3210, 0.01057, 0.005
3220, 0.00957, 0.005
3230, 0.00915, 0.005
3240, 0.01045, 0.005
3250, 0.01062, 0.005
3260, 0.00968, 0.005
3270, 0.01055, 0.005
3280, 0.00972, 0.005
3290, 0.01006, 0.005
3300, 0.00957, 0.005
3310, 0.01013, 0.005
3320, 0.00897, 0.005
3330, 0.01017, 0.005
3340, 0.00934, 0.005
3350, 0.00904, 0.005
3360, 0.01053, 0.005
3370, 0.01077, 0.005
3380, 0.00955, 0.005
3390, 0.01106, 0.005
3400, 0.00908, 0.005
3410, 0.01010, 0.005
3420, 0.01029, 0.005
3430, 0.00860, 0.005
3440, 0.00953, 0.005
3450, 0.00940, 0.005
3460, 0.00906, 0.005
3470, 0.00897, 0.005
3480, 0.01120, 0.005
3490, 0.00895, 0.005
3500, 0.00981, 0.005
3510, 0.01096, 0.005
3520, 0.01000, 0.005
3530, 0.00964, 0.005
3540, 0.00868, 0.005
3550, 0.00925, 0.005
3560, 0.00832, 0.005
3570, 0.00914, 0.005
3580, 0.01078, 0.005
3590, 0.01019, 0.005
3600, 0.00937, 0.005
3610, 0.01012, 0.005
3620, 0.01006, 0.005
3630, 0.00810, 0.005
3640, 0.00898, 0.005
3650, 0.00862, 0.005
3660, 0.00933, 0.005
3670, 0.00971, 0.005
3680, 0.00911, 0.005
3690, 0.01026, 0.005
3700, 0.01075, 0.005
3710, 0.01076, 0.005
3720, 0.00997, 0.005
3730, 0.01025, 0.005
3740, 0.00905, 0.005
3750, 0.00876, 0.005
3760, 0.00845, 0.005
3770, 0.00940, 0.005
3780, 0.00955, 0.005
3790, 0.00893, 0.005
3800, 0.00992, 0.005
3810, 0.00962, 0.005
3820, 0.01046, 0.005
3830, 0.00919, 0.005
3840, 0.00992, 0.005
3850, 0.00963, 0.005
3860, 0.00926, 0.005
3870, 0.00943, 0.005
3880, 0.00845, 0.005
3890, 0.00906, 0.005
3900, 0.00975, 0.005
3910, 0.00993, 0.005
3920, 0.00897, 0.005
3930, 0.00919, 0.005
3940, 0.00968, 0.005
3950, 0.00926, 0.005
3960, 0.00931, 0.005
3970, 0.00914, 0.005
3980, 0.00840, 0.005
3990, 0.00976, 0.005
4000, 0.00981, 0.005
4010, 0.00916, 0.005
4020, 0.00900, 0.005
4030, 0.00872, 0.005
4040, 0.00839, 0.005
4050, 0.00957, 0.005
4060, 0.01006, 0.005
4070, 0.00944, 0.005
4080, 0.00932, 0.005
4090, 0.00950, 0.005
4100, 0.00854, 0.005
4110, 0.00922, 0.005
4120, 0.00814, 0.005
4130, 0.00969, 0.005
4140, 0.00900, 0.005
4150, 0.00991, 0.005
4160, 0.00904, 0.005
4170, 0.00906, 0.005
4180, 0.00869, 0.005
4190, 0.00958, 0.005
4200, 0.00863, 0.005
4210, 0.00792, 0.005
4220, 0.00876, 0.005
4230, 0.00859, 0.005
4240, 0.00832, 0.005
4250, 0.00927, 0.005
4260, 0.00935, 0.005
4270, 0.00841, 0.005
4280, 0.00944, 0.005
4290, 0.01022, 0.005
4300, 0.00909, 0.005
4310, 0.00943, 0.005
4320, 0.00944, 0.005
4330, 0.00874, 0.005
4340, 0.00931, 0.005
4350, 0.00977, 0.005
4360, 0.00888, 0.005
4370, 0.00966, 0.005
4380, 0.00940, 0.005
4390, 0.00792, 0.005
4400, 0.00853, 0.005
4410, 0.00915, 0.005
4420, 0.00862, 0.005
4430, 0.00944, 0.005
4440, 0.00844, 0.005
4450, 0.01017, 0.005
4460, 0.00864, 0.005
4470, 0.00952, 0.005
4480, 0.00921, 0.005
4490, 0.00863, 0.005
4500, 0.00882, 0.005
4510, 0.00931, 0.005
4520, 0.00893, 0.005
4530, 0.00878, 0.005
4540, 0.00962, 0.005
4550, 0.00858, 0.005
4560, 0.00830, 0.005
4570, 0.00852, 0.005
4580, 0.00792, 0.005
4590, 0.00865, 0.005
4600, 0.00938, 0.005
4610, 0.00883, 0.005
4620, 0.00941, 0.005
4630, 0.00856, 0.005
4640, 0.00909, 0.005
4650, 0.00966, 0.005
4660, 0.00930, 0.005
4670, 0.00912, 0.005
4680, 0.00883, 0.005
4690, 0.00843, 0.005
4700, 0.00940, 0.005
4710, 0.00960, 0.005
4720, 0.00850, 0.005
4730, 0.00835, 0.005
4740, 0.00836, 0.005
4750, 0.01030, 0.005
4760, 0.00850, 0.005
4770, 0.00880, 0.005
4780, 0.00820, 0.005
4790, 0.00916, 0.005
4800, 0.00935, 0.005
4810, 0.00877, 0.005
4820, 0.00864, 0.005
4830, 0.00901, 0.005
4840, 0.00835, 0.005
4850, 0.00931, 0.005
4860, 0.00778, 0.005
4870, 0.00931, 0.005
4880, 0.00935, 0.005
4890, 0.00943, 0.005
4900, 0.00844, 0.005
4910, 0.00953, 0.005
4920, 0.00913, 0.005
4930, 0.00885, 0.005
4940, 0.00814, 0.005
4950, 0.00849, 0.005
4960, 0.00835, 0.005
4970, 0.00999, 0.005
4980, 0.00869, 0.005
4990, 0.00875, 0.005
5000, 0.00899, 0.005
5010, 0.00999, 0.005
5020, 0.00899, 0.005
5030, 0.00898, 0.005
5040, 0.00857, 0.005
5050, 0.00861, 0.005
5060, 0.01012, 0.005
5070, 0.00761, 0.005
5080, 0.00890, 0.005
5090, 0.00821, 0.005
5100, 0.00902, 0.005
5110, 0.00818, 0.005
5120, 0.00806, 0.005
5130, 0.00916, 0.005
5140, 0.00835, 0.005
5150, 0.00782, 0.005
5160, 0.00866, 0.005
5170, 0.00913, 0.005
5180, 0.01053, 0.005
5190, 0.00889, 0.005
5200, 0.00801, 0.005
5210, 0.00839, 0.005
5220, 0.00921, 0.005
5230, 0.00965, 0.005
5240, 0.00903, 0.005
5250, 0.00917, 0.005
5260, 0.00879, 0.005
5270, 0.00889, 0.005
5280, 0.01018, 0.005
5290, 0.00770, 0.005
5300, 0.00956, 0.005
5310, 0.00949, 0.005
5320, 0.00829, 0.005
5330, 0.00858, 0.005
5340, 0.00855, 0.005
5350, 0.00745, 0.005
5360, 0.00780, 0.005
5370, 0.00886, 0.005
5380, 0.00839, 0.005
5390, 0.00895, 0.005
5400, 0.00808, 0.005
5410, 0.00818, 0.005
